20.1201,0.0217444
20.3603,0.0414409
20.3617,0.267045
20.6033,0.486877
20.6037,0.709823
20.8453,0.921971
20.8458,1.14232
20.8462,1.36266
21.0868,1.56496
21.0873,1.78277
21.0878,2.00057
21.2873,2.19761
21.2878,2.41336
21.3284,2.62414
21.3289,2.83946
21.3293,3.05477
21.5284,3.23991
21.5289,3.45321
21.5293,3.66651
21.5709,3.87241
21.5714,4.08528
21.5718,4.29814
21.5723,4.51099
21.5728,4.72384
21.5733,4.93667
21.7699,5.10308
21.7704,5.31398
21.7709,5.52487
21.8134,5.7247
21.8139,5.93516
21.8143,6.14562
21.8148,6.35606
21.8153,6.5665
21.8157,6.77693
21.8162,6.98735
21.8167,7.19776
21.8172,7.40816
22.0124,7.55113
22.0129,7.75965
22.0134,7.96816
22.0139,8.17667
22.0143,8.38516
22.0148,8.59365
22.0564,8.78573
22.0568,8.99381
22.0573,9.20188
22.0578,9.40995
22.0582,9.618
22.0587,9.82605
22.0592,10.0341
22.0597,10.2421
22.0601,10.4501
22.0606,10.6581
22.0611,10.8661
22.0616,11.0741
22.2549,11.1843
22.2554,11.3905
22.2559,11.5967
22.2564,11.8028
22.2568,12.009
22.2573,12.2151
22.2578,12.4212
22.2582,12.6273
22.2587,12.8335
22.3003,13.0155
22.3007,13.2213
22.3012,13.427
22.3017,13.6327
22.3022,13.8383
22.3026,14.044
22.3031,14.2497
22.3036,14.4554
22.304,14.661
22.3045,14.8667
22.305,15.0723
22.3055,15.2779
22.3059,15.4835
22.3064,15.6892
22.3069,15.8948
22.3074,16.1004
22.3078,16.3059
22.3083,16.5115
22.4989,16.5758
22.4993,16.7797
22.4998,16.9835
22.5003,17.1873
22.5007,17.3911
22.5012,17.5949
22.5017,17.7987
22.5022,18.0024
22.5026,18.2062
22.5031,18.41
22.5036,18.6137
22.504,18.8174
22.5045,19.0212
22.505,19.2249
22.5055,19.4286
22.5461,19.5974
22.5465,19.8007
22.547,20.004
22.5475,20.2073
22.548,20.4107
22.5484,20.614
22.5489,20.8173
22.5494,21.0205
22.5499,21.2238
22.5503,21.4271
22.5508,21.6303
22.5513,21.8336
22.5517,22.0368
22.5522,22.2401
22.5527,22.4433
22.5532,22.6465
22.5536,22.8497
22.5541,23.0529
22.5546,23.2561
22.555,23.4593
22.5555,23.6625
22.556,23.8656
22.5565,24.0688
22.5569,24.2719
22.5574,24.4751
22.5579,24.6782
22.5583,24.8813
22.7432,24.881
22.7437,25.0825
22.7442,25.2839
22.7447,25.4854
22.7451,25.6868
22.7456,25.8882
22.7461,26.0897
22.7465,26.2911
22.747,26.4925
22.7475,26.6939
22.748,26.8953
22.7484,27.0966
22.7489,27.298
22.7494,27.4994
22.7499,27.7007
22.7503,27.9021
22.7508,28.1034
22.7513,28.3047
22.7517,28.5061
22.7522,28.7074
22.7527,28.9087
22.7942,29.0575
22.7947,29.2584
22.7952,29.4594
22.7957,29.6603
22.7961,29.8612
22.7966,30.0621
22.7971,30.2629
22.7975,30.4638
22.798,30.6647
22.7985,30.8655
22.799,31.0664
22.7994,31.2672
22.7999,31.4681
22.8004,31.6689
22.8008,31.8697
22.8013,32.0705
22.8018,32.2713
22.8023,32.4721
22.8027,32.6729
22.8032,32.8737
22.8037,33.0744
22.8041,33.2752
22.8046,33.4759
22.8051,33.6767
22.8056,33.8774
22.806,34.0781
22.8065,34.2789
22.807,34.4796
22.8075,34.6803
22.8079,34.881
22.8084,35.0817
22.8089,35.2823
22.8093,35.483
22.8098,35.6837
22.8103,35.8843
22.8108,36.085
22.8112,36.2856
22.8117,36.4862
22.8122,36.6868
22.8126,36.8874
22.8131,37.088
22.8136,37.2886
22.989,37.2039
22.9895,37.4029
22.99,37.602
22.9905,37.801
22.9909,38
22.9914,38.1991
22.9919,38.3981
22.9923,38.5971
22.9928,38.7961
22.9933,38.9951
22.9938,39.1941
22.9942,39.393
22.9947,39.592
22.9952,39.7909
22.9957,39.9899
22.9961,40.1888
22.9966,40.3878
22.9971,40.5867
22.9975,40.7856
22.998,40.9845
22.9985,41.1834
22.999,41.3823
22.9994,41.5812
22.9999,41.7801
23.0004,41.9789
23.0008,42.1778
23.0013,42.3767
23.0018,42.5755
23.0023,42.7743
23.0027,42.9732
23.0452,43.0932
23.0457,43.2917
23.0462,43.4901
23.0466,43.6886
23.0471,43.887
23.0476,44.0854
23.0481,44.2838
23.0485,44.4822
23.049,44.6806
23.0495,44.879
23.0499,45.0774
23.0504,45.2757
23.0509,45.4741
23.0514,45.6725
23.0518,45.8708
23.0523,46.0691
23.0528,46.2675
23.0533,46.4658
23.0537,46.6641
23.0542,46.8624
23.0547,47.0607
23.0551,47.259
23.0556,47.4573
23.0561,47.6555
23.0566,47.8538
23.057,48.052
23.0575,48.2503
23.058,48.4485
23.0584,48.6468
23.0589,48.845
23.0594,49.0432
23.0599,49.2414
23.0603,49.4396
23.0608,49.6378
23.0613,49.836
23.0617,50.0341
23.0622,50.2323
23.0627,50.4305
23.0632,50.6286
23.0636,50.8268
23.0641,51.0249
23.0646,51.223
23.0651,51.4211
23.0655,51.6192
23.066,51.8173
23.0665,52.0154
23.0669,52.2135
23.0674,52.4116
23.0679,52.6097
23.0684,52.8077
23.0688,53.0058
23.0693,53.2038
23.0698,53.4019
23.0702,53.5999
23.0707,53.7979
23.0712,53.9959
23.0717,54.1939
23.0721,54.3919
23.0726,54.5899
23.0731,54.7879
23.0735,54.9859
23.074,55.1838
23.0745,55.3818
23.2372,55.1917
23.2377,55.3882
23.2381,55.5848
23.2386,55.7813
23.2391,55.9779
23.2396,56.1744
23.24,56.3709
23.2405,56.5674
23.241,56.764
23.2415,56.9605
23.2419,57.1569
23.2424,57.3534
23.2429,57.5499
23.2433,57.7464
23.2438,57.9428
23.2443,58.1393
23.2448,58.3357
23.2452,58.5322
23.2457,58.7286
23.2462,58.925
23.2466,59.1214
23.2471,59.3178
23.2476,59.5142
23.2481,59.7106
23.2485,59.907
23.249,60.1034
23.2495,60.2997
23.2499,60.4961
23.2504,60.6924
23.2509,60.8888
23.2514,61.0851
23.2518,61.2814
23.2523,61.4778
23.2528,61.6741
23.2533,61.8704
23.2537,62.0667
23.2542,62.263
23.2547,62.4592
23.2551,62.6555
23.2556,62.8518
23.2561,63.048
23.2566,63.2443
23.257,63.4405
23.2575,63.6367
23.258,63.8329
23.3038,63.9047
23.3042,64.1005
23.3047,64.2963
23.3052,64.4921
23.3056,64.6879
23.3061,64.8837
23.3066,65.0795
23.3071,65.2753
23.3075,65.4711
23.308,65.6668
23.3085,65.8626
23.3089,66.0583
23.3094,66.2541
23.3099,66.4498
23.3104,66.6455
23.3108,66.8412
23.3113,67.0369
23.3118,67.2326
23.3123,67.4283
23.3127,67.624
23.3132,67.8197
23.3137,68.0154
23.3141,68.211
23.3146,68.4067
