20.2707,0.206579
20.4513,0.409509
20.4518,0.614249
20.6324,0.811829
20.6329,1.01476
20.6334,1.21769
20.8135,1.40834
20.814,1.60949
20.8145,1.81064
20.9941,1.9946
20.9946,2.19402
20.9951,2.39342
20.9956,2.59281
20.996,2.79219
20.9965,2.99157
21.1752,3.16407
21.1757,3.36175
21.1762,3.55942
21.1766,3.75709
21.1771,3.95474
21.1776,4.15238
21.1781,4.35002
21.1785,4.54765
21.179,4.74526
21.3563,4.90194
21.3568,5.09791
21.3573,5.29387
21.3577,5.48981
21.3582,5.68575
21.3587,5.88168
21.3592,6.0776
21.3596,6.27352
21.3601,6.46942
21.3606,6.66532
21.361,6.86121
21.3615,7.05708
21.5369,7.19403
21.5374,7.38831
21.5379,7.58257
21.5384,7.77682
21.5388,7.97107
21.5393,8.16531
21.5398,8.35954
21.5402,8.55376
21.5407,8.74797
21.5412,8.94217
21.5417,9.13637
21.5421,9.33055
21.5426,9.52473
21.5431,9.7189
21.5435,9.91306
21.544,10.1072
21.5445,10.3014
21.545,10.4955
21.7176,10.6049
21.718,10.7975
21.7185,10.9901
21.719,11.1826
21.7194,11.3752
21.7199,11.5677
21.7204,11.7603
21.7209,11.9528
21.7213,12.1453
21.7218,12.3378
21.7223,12.5303
21.7228,12.7228
21.7232,12.9153
21.7237,13.1078
21.7242,13.3003
21.7246,13.4927
21.7251,13.6852
21.7256,13.8776
21.7261,14.0701
21.7265,14.2625
21.727,14.4549
21.7275,14.6474
21.7279,14.8398
21.7284,15.0322
21.7289,15.2245
21.7294,15.4169
21.7298,15.6093
21.8982,15.6805
21.8986,15.8714
21.8991,16.0623
21.8996,16.2532
21.9001,16.444
21.9005,16.6349
21.901,16.8257
21.9015,17.0165
21.902,17.2074
21.9024,17.3982
21.9029,17.589
21.9034,17.7798
21.9038,17.9706
21.9043,18.1614
21.9048,18.3522
21.9053,18.5429
21.9057,18.7337
21.9062,18.9244
21.9067,19.1152
21.9071,19.3059
21.9076,19.4966
21.9081,19.6874
21.9086,19.8781
21.909,20.0688
21.9095,20.2595
21.91,20.4502
21.9104,20.6408
21.9109,20.8315
21.9114,21.0222
21.9119,21.2128
21.9123,21.4035
21.9128,21.5941
21.9133,21.7847
21.9138,21.9754
21.9142,22.166
21.9147,22.3566
21.9152,22.5472
21.9156,22.7378
21.9161,22.9283
21.9166,23.1189
21.9171,23.3095
21.9175,23.5
22.0793,23.5175
22.0797,23.7067
22.0802,23.8958
22.0807,24.085
22.0812,24.2741
22.0816,24.4632
22.0821,24.6523
22.0826,24.8414
22.083,25.0305
22.0835,25.2196
22.084,25.4087
22.0845,25.5978
22.0849,25.7868
22.0854,25.9759
22.0859,26.1649
22.0863,26.354
22.0868,26.543
22.0873,26.732
22.0878,26.921
22.0882,27.11
22.0887,27.299
22.0892,27.488
22.0897,27.677
22.0901,27.866
22.0906,28.0549
22.0911,28.2439
22.0915,28.4328
22.092,28.6218
22.0925,28.8107
22.093,28.9996
22.0934,29.1885
22.0939,29.3775
22.0944,29.5664
22.0948,29.7552
22.0953,29.9441
22.0958,30.133
22.0963,30.3219
22.0967,30.5107
22.0972,30.6996
22.0977,30.8884
22.0981,31.0773
22.0986,31.2661
22.0991,31.4549
22.0996,31.6437
22.1,31.8325
22.1005,32.0213
22.101,32.2101
22.1015,32.3989
22.1019,32.5877
22.1024,32.7764
22.1029,32.9652
22.1033,33.1539
22.1038,33.3427
22.1043,33.5314
22.1048,33.7201
22.1052,33.9088
22.1057,34.0975
22.1062,34.2862
22.1066,34.4749
22.1071,34.6636
22.1076,34.8523
22.1081,35.041
22.1085,35.2296
22.2604,35.1774
22.2608,35.3648
22.2613,35.5522
22.2618,35.7395
22.2622,35.9269
22.2627,36.1142
